Time,X_Position,Y_Position,Grip_Force,Vertical_Error,Grip_Force_Error
0,-0.109817,0.021815865,9.84797,0,0
0.012272706,-0.109196,0.02201742,9.89276,0,0
0.024124906,-0.108505,0.022208895,9.93531,0,0
0.036000506,-0.107858,0.02239083,9.97574,0,0
0.048020906,-0.107209,0.02251575,10.0035,0,0
0.059988406,-0.106537,0.022635,10.03,0,0
0.072008506,-0.105897,0.02271915,10.0487,0,0
0.082997806,-0.105238,0.02279925,10.0665,0,0
0.094991706,-0.104663,0.02287575,10.0835,0,0
0.106982006,-0.104014,0.0229338,10.0964,0,0
0.119015006,-0.10339,0.0229887,10.1086,0,0
0.131012006,-0.102736,0.02304,10.12,0,0
0.142970006,-0.102076,0.02308905,10.1309,0,0
0.154979006,-0.101435,0.0231354,10.1412,0,0
0.166979006,-0.100764,0.0232398,10.1644,0,0
0.179016006,-0.100118,0.02333925,10.1865,0,0
0.190990006,-0.09944675,0.02355525,10.2345,0,0
0.202969006,-0.0987805,0.02376045,10.2801,0,0
0.213993006,-0.0981475,0.0239553,10.3234,0,0
0.225993006,-0.09754675,0.024309,10.402,0,0
0.238018006,-0.096927,0.02464515,10.4767,0,0
0.249972006,-0.09628775,0.0249642,10.5476,0,0
0.261980006,-0.095681375,0.0255987,10.6886,0,0
0.273979006,-0.09505325,0.02620125,10.8225,0,0
0.286031006,-0.094452,0.02700495,11.0011,0,0
0.297969006,-0.09382425,0.02776815,11.1707,0,0
0.310078006,-0.09319225,0.02849355,11.3319,0,0
0.322117006,-0.0925805,0.02935845,11.5241,0,0
0.333943006,-0.091940625,0.03018015,11.7067,0,0
0.346024006,-0.09132825,0.0309609,11.8802,0,0
0.357973006,-0.0906955,0.0317187,12.0486,0,0
0.369975006,-0.090071125,0.0324387,12.2086,0,0
0.381971006,-0.089479125,0.03310335,12.3563,0,0
0.393947006,-0.08886825,0.0337347,12.4966,0,0
0.406018006,-0.08828475,0.0343341,12.6298,0,0
0.418013006,-0.08768125,0.0348687,12.7486,0,0
0.429943006,-0.087083375,0.03537675,12.8615,0,0
0.442006006,-0.086513125,0.03578715,12.9527,0,0
0.454110006,-0.085924125,0.03617685,13.0393,0,0
0.465976006,-0.085364125,0.03654675,13.1215,0,0
0.477978006,-0.08478525,0.03687075,13.1935,0,0
0.489904006,-0.08423375,0.03717855,13.2619,0,0
0.501965006,-0.083662125,0.037521,13.338,0,0
0.513890006,-0.083114625,0.0378459,13.4102,0,0
0.524951006,-0.08254425,0.0381546,13.4788,0,0
0.536996006,-0.08202,0.0385587,13.5686,0,0
0.549005006,-0.08147325,0.03894255,13.6539,0,0
0.560974006,-0.080904375,0.0394659,13.7702,0,0
0.572967006,-0.080359625,0.03996315,13.8807,0,0
0.584974006,-0.07979225,0.04043565,13.9857,0,0
0.596945006,-0.0792455,0.0409482,14.0996,0,0
0.608993006,-0.07867325,0.04143465,14.2077,0,0
0.620971006,-0.07809625,0.04195035,14.3223,0,0
0.632938006,-0.077538625,0.04243995,14.4311,0,0
0.645342006,-0.076954625,0.04290525,14.5345,0,0
0.657310006,-0.07636925,0.0433593,14.6354,0,0
0.669332006,-0.0757845,0.0437913,14.7314,0,0
0.680981006,-0.07522375,0.04420125,14.8225,0,0
0.692968006,-0.07466475,0.04456305,14.9029,0,0
0.704975006,-0.07408525,0.04490685,14.9793,0,0
0.716971006,-0.07353025,0.04523175,15.0515,0,0
0.728974006,-0.0729505,0.04554045,15.1201,0,0
0.740986006,-0.07239125,0.04583385,15.1853,0,0
0.752958006,-0.071804,0.0461151,15.2478,0,0
0.764957006,-0.071211875,0.04638195,15.3071,0,0
0.776957006,-0.07063975,0.04672215,15.3827,0,0
0.788950006,-0.070041625,0.04704525,15.4545,0,0
0.800952006,-0.069466875,0.0473517,15.5226,0,0
0.812981006,-0.06886825,0.04776435,15.6143,0,0
0.824982006,-0.068291875,0.04815585,15.7013,0,0
0.837258006,-0.06768925,0.0487188,15.8264,0,0
0.848981006,-0.06708175,0.0492534,15.9452,0,0
0.861004006,-0.06649175,0.049761,16.058,0,0
0.872970006,-0.06587025,0.05033205,16.1849,0,0
0.884983006,-0.06526625,0.05087385,16.3053,0,0
0.896963006,-0.06463125,0.05143005,16.4289,0,0
0.908932006,-0.064019375,0.0519579,16.5462,0,0
0.920972006,-0.06338275,0.05245965,16.6577,0,0
0.932978006,-0.062746625,0.0529254,16.7612,0,0
0.945371006,-0.062133,0.0533682,16.8596,0,0
0.957252006,-0.0614625,0.0537048,16.9344,0,0
0.969303006,-0.06083675,0.0540243,17.0054,0,0
0.980946006,-0.0601765,0.05432805,17.0729,0,0
0.992951006,-0.0595585,0.05442975,17.0955,0,0
1.004972006,-0.058874,0.0545265,17.117,0,0
1.016982006,-0.058177625,0.0546183,17.1374,0,0
1.028952006,-0.057499125,0.0544662,17.1036,0,0
1.041012006,-0.056781375,0.0543222,17.0716,0,0
1.052942006,-0.056083125,0.05384745,16.9661,0,0
1.064892006,-0.055348375,0.0533961,16.8658,0,0
1.075952006,-0.0546355,0.0529677,16.7706,0,0
1.087952006,-0.05394475,0.0523818,16.6404,0,0
1.100012006,-0.053184875,0.05182515,16.5167,0,0
1.111962006,-0.052446625,0.0512334,16.3852,0,0
1.124002006,-0.05166775,0.0506709,16.2602,0,0
1.135922006,-0.0509115,0.0501372,16.1416,0,0
1.148042006,-0.050116,0.0495972,16.0216,0,0
1.159952006,-0.049313875,0.04908465,15.9077,0,0
1.172002006,-0.0485375,0.0486189,15.8042,0,0
1.183942006,-0.047720625,0.04817655,15.7059,0,0
1.195902006,-0.04692575,0.0477567,15.6126,0,0
1.208002006,-0.046085125,0.04736115,15.5247,0,0
1.219972006,-0.045268,0.04698495,15.4411,0,0
1.231992006,-0.044406625,0.04664565,15.3657,0,0
1.243962006,-0.04353825,0.046323,15.294,0,0
1.255942006,-0.0427005,0.04601655,15.2259,0,0
1.267952006,-0.04182825,0.04569885,15.1553,0,0
1.279942006,-0.04099575,0.04539735,15.0883,0,0
1.291972006,-0.040135375,0.0451107,15.0246,0,0
